instance,from,nb_toots,n,p,nb_toots_total,paverage,logratio
suomi.social,mastodontti.fi,292,414,0.7053140096618358,1151,0.0018886066644351245,5.922803764814445
social.media-techport.de,mastodonapp.uk,229,326,0.7024539877300614,26080,0.04279310322195312,2.798202951240303
mastodon.com.tr,mastodon.com.tr,316,450,0.7022222222222222,1956,0.0032094827416464843,5.388140125321144
friendica.mifritscher.de,friendica.produnis.de,134,191,0.7015706806282722,1798,0.002950230045746615,5.471438501966076
mona.do,wxw.moe,118,170,0.6941176470588235,3276,0.005375391340303621,4.8608100875358025
gazouiller.fr,mastodonapp.uk,226,326,0.6932515337423313,26080,0.04279310322195312,2.7850159469583486
social.xunil.co.nz,mastodon.nz,282,408,0.6911764705882353,5085,0.00834367062437238,4.416891933144651
pod.appliedmachine.app,mastodonapp.uk,261,378,0.6904761904761905,26080,0.04279310322195312,2.7810045407558763
lejaua6.club,9kb.me,207,300,0.69,716,0.0011748413307867498,6.375558496741882
social.helpmedog.com,universeodon.com,286,416,0.6875,8816,0.014465644095273724,3.8612853642592535
simian.rodeo,mastodonapp.uk,246,360,0.6833333333333333,26080,0.04279310322195312,2.7706058335349777
yamagadon.com,fedibird.com,108,160,0.675,6471,0.010617874652962373,4.152173821926486
mastodon.zoz-serv.org,mamot.fr,222,330,0.6727272727272727,16099,0.02641588070437973,3.2373746352628188
dragon-fly.club,wxw.moe,143,213,0.6713615023474179,3276,0.005375391340303621,4.827476364670882
social.simcu.com,pawoo.net,237,355,0.6676056338028169,2241,0.0036771220981747297,5.201567222952148
fri.aethercom.de,friendica.mrpetovan.com,80,120,0.6666666666666666,404,6.628992983768813e-4,6.913422359024045
skynate.net,universeodon.com,282,423,0.6666666666666666,8816,0.014465644095273724,3.8305137055925
from-arctic.net,mstdn.jp,244,369,0.6612466124661247,5508,0.009037745879851143,4.292717066497489
m.tkw.fm,mstdn.jp,197,298,0.6610738255033557,5508,0.009037745879851143,4.292455727477399
blabber.lu-rp.net,blabber.lu-rp.net,292,444,0.6576576576576577,292,4.791252354605181e-4,7.224477782661135
mijn.masto.host,mijn.masto.host,295,451,0.6541019955654102,295,4.840477550029207e-4,7.208835005590681
cassone.social,noagendasocial.com,261,400,0.6525,4792,0.007862904549064393,4.418655065512786
mstdn.tokyocameraclub.com,mstdn.jp,105,161,0.6521739130434783,5508,0.009037745879851143,4.278901470417875
wug.fun,fedibird.com,143,221,0.6470588235294118,6471,0.010617874652962373,4.109898338778248
pokemon.men,pokemon.men,204,319,0.6394984326018809,1171,0.0019214234613844751,5.8076178725550145
social.drastical.tech,mastodonapp.uk,234,366,0.639344262295082,26080,0.04279310322195312,2.704066111009106
dicerollers.net,infosec.exchange,248,388,0.6391752577319587,20335,0.03336647829825218,2.9526269332937436
lsbt.me,mastodonapp.uk,207,325,0.6369230769230769,26080,0.04279310322195312,2.700271939988402
social.careyscloud.ie,mastodon.ie,250,393,0.6361323155216285,5360,0.008794901582425949,4.281234397021497
social.dbot.dev,mastodonapp.uk,288,454,0.6343612334801763,26080,0.04279310322195312,2.696241611147369
claris.cf,fedibird.com,163,257,0.6342412451361867,6471,0.010617874652962373,4.089890525947636
indiepocalypse.social,mstdn.kemono-friends.info,123,194,0.634020618556701,872,0.0014308123469916841,6.093839117493469
chillout.chat,mstdn.jp,167,264,0.6325757575757576,5508,0.009037745879851143,4.248390194515253
seditio.fr,mamot.fr,288,457,0.6301969365426696,16099,0.02641588070437973,3.1720669970928066
ingwie.me,fedibird.com,215,344,0.625,6471,0.010617874652962373,4.075212780790358
k-shiigi-136.masto.host,fedibird.com,101,162,0.6234567901234568,6471,0.010617874652962373,4.072740591644969
eicker.news,eicker.news,217,352,0.6164772727272727,225,3.6918896568019374e-4,7.420468120831302
gxtech.social,infosec.exchange,220,357,0.6162464985994398,20335,0.03336647829825218,2.9160952913247575
nangang.travnewmatic.com,mastodonapp.uk,218,355,0.6140845070422535,26080,0.04279310322195312,2.6637556023664435
homoluden.com,noagendasocial.com,256,421,0.6080760095011877,4792,0.007862904549064393,4.348143816095256
ailbhean.co-shaoghal.net,mastodonapp.uk,282,464,0.6077586206896551,26080,0.04279310322195312,2.6534008477646287
mastodon.darkou.fr,mamot.fr,243,400,0.6075,16099,0.02641588070437973,3.135386804083632
crazylab.online,pokemon.men,276,455,0.6065934065934065,1171,0.0019214234613844751,5.754792428261842
social.ziez.eu,mastodonapp.uk,197,328,0.600609756097561,26080,0.04279310322195312,2.6415684494066154
bangdream.space,wxw.moe,100,167,0.5988023952095808,3276,0.005375391340303621,4.713100273691736
social.shorkpit.xyz,mastodonapp.uk,192,321,0.5981308411214953,26080,0.04279310322195312,2.6374325779505363
kiwi.fuo.fi,infosec.exchange,241,403,0.598014888337469,20335,0.03336647829825218,2.886063898296007
noitl.space,mastodonapp.uk,187,313,0.597444089456869,26080,0.04279310322195312,2.636283755367204
mstdn.jp,mstdn.jp,166,278,0.5971223021582733,5508,0.009037745879851143,4.190712159910721
hightops.ink,mastodon.art,165,279,0.5913978494623656,18951,0.031095555949357118,2.9454240576057646
darn.social,darn.social,261,443,0.5891647855530474,275,4.512309580535701e-4,7.174481884704346
tallulah.fi,masto.henkkalaukka.fi,235,399,0.5889724310776943,618,0.0010140390257349322,6.364437984889965
secular-humanism.eu,mastodonapp.uk,193,328,0.5884146341463414,26080,0.04279310322195312,2.6210549095735125
social.dytrych.cloud,social.dytrych.cloud,219,374,0.5855614973262032,221,3.6262560629032366e-4,7.386955575977575
gensokyo.town,fedibird.com,181,310,0.5838709677419355,6471,0.010617874652962373,4.007141143822728
buttplug.zone,buttplug.zone,196,336,0.5833333333333334,219,3.5934392659538856e-4,7.392234114544172
social.lansky.name,social.lansky.name,238,411,0.5790754257907542,1357,0.0022266196730134353,5.5609481444337305
friendzone.social,infosec.exchange,227,393,0.5776081424936387,20335,0.03336647829825218,2.8513439323641765
hitchhiker.social,noagendasocial.com,142,246,0.5772357723577236,4792,0.007862904549064393,4.296094726966973
mastodon.cryobyte.net,mastodonapp.uk,241,418,0.5765550239234449,26080,0.04279310322195312,2.600693830018669
hulla.hu,mastodonapp.uk,169,294,0.5748299319727891,26080,0.04279310322195312,2.597697276637162
bokormebolet.masto.host,bokormebolet.masto.host,212,369,0.5745257452574526,213,3.494988875105834e-4,7.40479981001542
fedibird.com,mstdn.jp,144,252,0.5714285714285714,5508,0.009037745879851143,4.146729697309391
planet.moe,twingyeo.kr,207,363,0.5702479338842975,546,8.958985567172702e-4,6.455999328348973
social.horrorhub.club,mastodonapp.uk,225,396,0.5681818181818182,26080,0.04279310322195312,2.58606452000271
jumogoh.de,troet.cafe,258,457,0.5645514223194749,7504,0.012312862215396328,3.825387048434712
twingyeo.kr,twingyeo.kr,219,388,0.5644329896907216,546,8.958985567172702e-4,6.445749759541682
cryptotooter.com,aspiechattr.me,247,438,0.5639269406392694,2700,0.004430267588162325,4.84646471935247
netmonkey.xyz,mastodonapp.uk,252,448,0.5625,26080,0.04279310322195312,2.5760141841492086
mastodon.dias.ie,mastodon.ie,221,395,0.5594936708860759,5360,0.008794901582425949,4.1528600276451435
social.retronerd.at,mastodonapp.uk,260,465,0.5591397849462365,26080,0.04279310322195312,2.570022554480942
odakyu.app,mstdn.jp,123,220,0.5590909090909091,5508,0.009037745879851143,4.12490229426487
kompost.cz,noagendasocial.com,149,267,0.5580524344569289,4792,0.007862904549064393,4.262296852843284
friendica.ucy.de,squeet.me,209,375,0.5573333333333333,7154,0.011738568268782694,3.860283651268797
wetdry.world,universeodon.com,230,414,0.5555555555555556,8816,0.014465644095273724,3.648192148798545
nightly.fedibird.com,mstdn.jp,156,281,0.5551601423487544,5508,0.009037745879851143,4.117846823160606
social.xinghaizhandui.com,social.xinghaizhandui.com,151,272,0.5551470588235294,153,2.5104849666253177e-4,7.701342194219851
pliocene.org,universeodon.com,239,431,0.5545243619489559,8816,0.014465644095273724,3.646334275528427
mstdn.nere9.help,mstdn.jp,136,246,0.5528455284552846,5508,0.009037745879851143,4.113668835048504
mstdn.maud.io,mstdn.jp,85,154,0.551948051948052,5508,0.009037745879851143,4.112044139321502
kcl.academy,noagendasocial.com,137,249,0.5502008032128514,4792,0.007862904549064393,4.248127234661491
machikadon.online,fedibird.com,124,226,0.5486725663716814,6471,0.010617874652962373,3.9449629763688443
wuff.space,universeodon.com,203,371,0.5471698113207547,8816,0.014465644095273724,3.632982730135016
mastodon.labalagan.fr,amicale.net,218,399,0.5463659147869674,2578,0.004230085126771287,4.861066807493453
mastodon.com.br,mas.to,195,357,0.5462184873949579,13146,0.02157048063480812,3.231693313053946
universe.yathavanparamesh.ca,fosstodon.org,190,348,0.5459770114942529,15642,0.025666016894087068,3.057409054317815
watadon.com,mstdn.jp,97,178,0.5449438202247191,5508,0.009037745879851143,4.099272913456112
mastodon.dev-null.rocks,mastodonapp.uk,154,285,0.5403508771929825,26080,0.04279310322195312,2.5358417511977493
solarpunk.cafe,infosec.exchange,188,349,0.5386819484240688,20335,0.03336647829825218,2.781573567379557
masto.kansanvalta.org,mastodonapp.uk,217,404,0.5371287128712872,26080,0.04279310322195312,2.5298608046320803
famline.ru,mastodonapp.uk,237,444,0.5337837837837838,26080,0.04279310322195312,2.523613907755677
dib-social.bewegung.jetzt,social.platypush.tech,191,358,0.5335195530726257,1308,0.0021462185204875264,5.515788254722145
rustedneuron.com,infosec.exchange,193,363,0.5316804407713499,20335,0.03336647829825218,2.76849088139207
mastodon.helvetet.eu,mastodonapp.uk,195,367,0.5313351498637602,26080,0.04279310322195312,2.519016039561947
mastnode.faith,noagendasocial.com,213,403,0.5285359801488834,4792,0.007862904549064393,4.2079548090608165
mastodon.salecroix.fr,mastodonapp.uk,157,298,0.5268456375838926,26080,0.04279310322195312,2.510530647895674
mastodon.bores.com,infosec.exchange,213,406,0.5246305418719212,20335,0.03336647829825218,2.755142532859727
kaleido.moe,9kb.me,33,63,0.5238095238095238,716,0.0011748413307867498,6.0999950132076615
kraud.social,101010.pl,214,410,0.5219512195121951,2394,0.003928170594837262,4.889400314298939
masto.astrra.space,mastodonapp.uk,175,336,0.5208333333333334,26080,0.04279310322195312,2.4990531430130805
friend.online-erfolg.ch,101010.pl,206,396,0.5202020202020202,2394,0.003928170594837262,4.8860434165105415
ploen.social,mastodonapp.uk,144,278,0.5179856115107914,26080,0.04279310322195312,2.493570514938134
schutt.social,mastodonapp.uk,164,317,0.5173501577287066,26080,0.04279310322195312,2.4923429829996886
social.lindsaybison.com,writing.exchange,207,403,0.5136476426799007,3419,0.005610031438491477,4.516981186772744
macaw.social,mastodonapp.uk,233,456,0.5109649122807017,26080,0.04279310322195312,2.479923973104085
iwanna.erase.nz,mastodon.nz,164,321,0.5109034267912772,5085,0.00834367062437238,4.114677341304882
mastodon.frkn.co,mastodonapp.uk,143,280,0.5107142857142857,26080,0.04279310322195312,2.4794333561434283
marzillier.net,mastodonapp.uk,171,335,0.5104477611940299,26080,0.04279310322195312,2.478911353730364
uss.killiwamps.com,noagendasocial.com,216,425,0.508235294117647,4792,0.007862904549064393,4.168788444057823
mastonederland.nl,mstdn.social,152,300,0.5066666666666667,32677,0.0536177236956964,2.2459736457889123
lac.one,mastodon.art,229,452,0.5066371681415929,18951,0.031095555949357118,2.790730189248558
botsin.space,botsin.space,175,346,0.5057803468208093,12782,0.02097321493032994,3.182856333748923
mastodon.bloonface.com,mastodonapp.uk,176,349,0.504297994269341,26080,0.04279310322195312,2.4667904018884954
rcsocial.net,noagendasocial.com,175,349,0.501432664756447,4792,0.007862904549064393,4.155313257019161
chat-node.uk,mastodonapp.uk,212,424,0.5,26080,0.04279310322195312,2.458231148492825
f.kretschmann.social,friendica.ironbug.org,240,480,0.5,516,8.466733612932443e-4,6.381048399051852
redpanda.pics,mona.do,18,36,0.5,322,5.28350430884544e-4,6.852603618989006
tad.me,universeodon.com,187,375,0.49866666666666665,8816,0.014465644095273724,3.5401614045848397
okadon.masto.host,mstdn.jp,104,209,0.49760765550239233,5508,0.009037745879851143,4.008402132421376
ipsw.uk,fosstodon.org,199,400,0.4975,15642,0.025666016894087068,2.9644277395483134
mastodon.hofud.com,mastodonapp.uk,150,303,0.49504950495049505,26080,0.04279310322195312,2.4482808176396573
ioioioio.io,infosec.exchange,189,383,0.4934725848563969,20335,0.03336647829825218,2.693915552631031
clar.ke,mastodonapp.uk,124,252,0.49206349206349204,26080,0.04279310322195312,2.442230807146384
mastodon.humanistische-union.de,squeet.me,210,427,0.4918032786885246,7154,0.011738568268782694,3.735198942763241
mastodon.ktachibana.party,wxw.moe,106,216,0.49074074074074076,3276,0.005375391340303621,4.514084586548302
mastodonnederland.online,mastodonapp.uk,200,409,0.4889975550122249,26080,0.04279310322195312,2.4359805395580056
mastodon.cabaal.net,fosstodon.org,229,469,0.488272921108742,15642,0.025666016894087068,2.945706697039763
kinkyelephant.com,mstdn.jp,124,254,0.4881889763779528,5508,0.009037745879851143,3.989292783831315
mastodon.buzhangjiuzhou.com,mona.do,19,39,0.48717948717948717,322,5.28350430884544e-4,6.826628132585745
mzn-potatochips.me,mstdn.jp,105,216,0.4861111111111111,5508,0.009037745879851143,3.9850274277181725
bluestar.social,mastodonapp.uk,201,415,0.4843373493975904,26080,0.04279310322195312,2.426404716881148
universeodon.com,mastodonapp.uk,181,374,0.4839572192513369,26080,0.04279310322195312,2.4256195629040644
mastodon.dbatley.com,mastodon.me.uk,184,382,0.4816753926701571,2284,0.0037476782116158333,4.856133923319869
talk.mls20.de,fedibird.com,147,306,0.4803921568627451,6471,0.010617874652962373,3.8120638948624492
ansico.dk,med-mastodon.com,163,340,0.47941176470588237,1042,0.001709755121061164,5.6362097059766025
zhub.link,lor.sh,163,340,0.47941176470588237,728,0.0011945314089563603,5.994805880093229
intahnet.co.uk,mastodonapp.uk,192,402,0.47761194029850745,26080,0.04279310322195312,2.412421612461531
mstdn.sublimer.me,mstdn.jp,80,168,0.47619047619047616,5508,0.009037745879851143,3.9644081405154368
piaf.le-guillou.dev,mamot.fr,180,378,0.47619047619047616,16099,0.02641588070437973,2.891852563121688
qaf.men,101010.pl,197,414,0.4758454106280193,2394,0.003928170594837262,4.796919213888115
mastodonserver.eu,mastodonapp.uk,184,387,0.4754521963824289,26080,0.04279310322195312,2.4078893936319745
thesix.life,social.platypush.tech,28,59,0.4745762711864407,1308,0.0021462185204875264,5.3987148793457
mastodon.tekdmn.me,indieweb.social,182,384,0.4739583333333333,5216,0.008558620644390625,4.014180375975939
s.thurse.de,respublicae.eu,173,367,0.4713896457765668,4140,0.006793076968515565,4.2397810247172085
social.pizzapim.nl,infosec.exchange,162,344,0.47093023255813954,20335,0.03336647829825218,2.6471582046110207
pone.social,equestria.social,68,145,0.4689655172413793,391,6.415683803598034e-4,6.594368747863526
wizzards.club,mastodon.art,146,313,0.46645367412140576,18951,0.031095555949357118,2.708093796694733
yellowmustard.club,fedibird.com,101,217,0.46543778801843316,6471,0.010617874652962373,3.7804395733368934
free.burningpixel.net,mastodonapp.uk,140,301,0.46511627906976744,26080,0.04279310322195312,2.385910486913199
m.servperso.net,mastodonapp.uk,133,286,0.46503496503496505,26080,0.04279310322195312,2.385735646454672
pawoo.net,mstdn.jp,99,213,0.4647887323943662,5508,0.009037745879851143,3.940173169669979
grid.p7.de,mastodonapp.uk,169,364,0.4642857142857143,26080,0.04279310322195312,2.3841231763391035
tennis.masto.host,mastodonapp.uk,91,196,0.4642857142857143,26080,0.04279310322195312,2.3841231763391035
imastodon.org,pawoo.net,122,263,0.46387832699619774,2241,0.0036771220981747297,4.837491883847925
mastodon.rosseaux.com,universeodon.com,153,330,0.4636363636363636,8816,0.014465644095273724,3.4673240806325736
grosshans.online,mastodonapp.uk,165,360,0.4583333333333333,26080,0.04279310322195312,2.3712197715031955
itabashi.0j0.jp,mstdn.jp,99,216,0.4583333333333333,5508,0.009037745879851143,3.9261869276952392
kudabiverse.com,mastodon-belgium.be,119,260,0.4576923076923077,1162,0.0019066559027572673,5.480846269777505
niklas.social,vis.social,172,377,0.4562334217506631,1360,0.0022315421925558376,5.3203116557287045
jako.social,fosstodon.org,154,339,0.45427728613569324,15642,0.025666016894087068,2.873539956964982
mastodon.ethibox.fr,mamot.fr,182,401,0.4538653366583541,16099,0.02641588070437973,2.8438351676212914
frogmob.life,writing.exchange,170,375,0.4533333333333333,3419,0.005610031438491477,4.3920713665339095
bibly.com,mastodon.art,159,353,0.45042492917847027,18951,0.031095555949357118,2.6731265108134843
social.tyngsboroughma.net,noagendasocial.com,189,420,0.45,4792,0.007862904549064393,4.047091509080303
curious.simio.us,universeodon.com,169,376,0.449468085106383,8816,0.014465644095273724,3.436288385233843
tragi.cc,infosec.exchange,133,296,0.44932432432432434,20335,0.03336647829825218,2.6001932006497284
toots.cordelya.net,universeodon.com,168,375,0.448,8816,0.014465644095273724,3.433016767133512
social.4f9e1738.ignorelist.com,mastodonapp.uk,143,322,0.4440993788819876,26080,0.04279310322195312,2.3396714137682695
comm.cx,pawoo.net,94,212,0.44339622641509435,2241,0.0036771220981747297,4.792333378890424
social.trizz.io,mastodon.world,180,406,0.4433497536945813,3344,0.0054869684499314125,4.391983062177245
diabetes.masto.host,mastodonapp.uk,162,366,0.4426229508196721,26080,0.04279310322195312,2.3363413308837884
insoumis.social,mamot.fr,150,341,0.4398826979472141,16099,0.02641588070437973,2.8125427246638046
social.welford.me,mastodonapp.uk,146,332,0.4397590361445783,26080,0.04279310322195312,2.3298499818446183
social.makerforums.info,infosec.exchange,151,345,0.43768115942028984,20335,0.03336647829825218,2.5739389465355993
masto.spirgi.com,botsin.space,163,373,0.43699731903485256,12782,0.02097321493032994,3.0366809160460795
sansschatten.com,9kb.me,38,87,0.4367816091954023,716,0.0011748413307867498,5.918300219204516
social.evotm.com,mastodonapp.uk,148,339,0.4365781710914454,26080,0.04279310322195312,2.3225904954364354
foresdon.jp,fedibird.com,85,195,0.4358974358974359,6471,0.010617874652962373,3.7148681079626633
ai-ml.masto.host,mastodonapp.uk,153,353,0.43342776203966005,26080,0.04279310322195312,2.3153481935119093
catdon.life,mstdn.jp,146,337,0.4332344213649852,5508,0.009037745879851143,3.869869176600789
securitycafe.ca,infosec.exchange,147,340,0.4323529411764706,20335,0.03336647829825218,2.561690495920564
blackhole.social,infosec.exchange,159,368,0.4320652173913043,20335,0.03336647829825218,2.5610247908033354
mastodon.murkworks.net,mastodonapp.uk,181,419,0.431980906921241,26080,0.04279310322195312,2.3120044403964584
mas-to-don.be,mastodon-belgium.be,119,276,0.4311594202898551,1162,0.0019066559027572673,5.421127035075883
mastodon.txmrl.net,framapiaf.org,191,443,0.43115124153498874,7801,0.012800191650094184,3.516998793506541
photodn.net,fedibird.com,103,240,0.42916666666666664,6471,0.010617874652962373,3.699306474923738
friendica.kommune4.de,loma.ml,120,280,0.42857142857142855,2910,0.0047748439561305055,4.497096124540618
mastodon.hamster.science,mastodonapp.uk,144,336,0.42857142857142855,26080,0.04279310322195312,2.304080468665567
ocf.masto.host,botsin.space,69,161,0.42857142857142855,12782,0.02097321493032994,3.017211274495929
talk.stayas.one,mastodonapp.uk,57,133,0.42857142857142855,26080,0.04279310322195312,2.304080468665567
m.ix.is,universeodon.com,163,381,0.42782152230971127,8816,0.014465644095273724,3.3869296393807256
lounge.fan,universeodon.com,167,391,0.42710997442455245,8816,0.014465644095273724,3.3852650661320536
toot.krivokuca.dev,universeodon.com,160,375,0.4266666666666667,8816,0.014465644095273724,3.3842266029640804
nightcord.de,mstdn.kemono-friends.info,25,59,0.423728813559322,872,0.0014308123469916841,5.690851302146862
socialpod.me,bitcoinhackers.org,72,170,0.4235294117647059,3480,0.005710122669186996,4.306382454290634
mammoth.gry.st,mastodonapp.uk,140,331,0.4229607250755287,26080,0.04279310322195312,2.290902376285012
raccoon.place,universeodon.com,186,441,0.4217687074829932,8816,0.014465644095273724,3.3726806119670196
neonflux.city,mastodonapp.uk,152,361,0.42105263157894735,26080,0.04279310322195312,2.286380891566166
retrotweets.com,universeodon.com,160,380,0.42105263157894735,8816,0.014465644095273724,3.3709813762140595
jamesgallagher.social,mastodon.ie,191,455,0.4197802197802198,5360,0.008794901582425949,3.865559100124192
m.smto.pw,mastodonapp.uk,166,396,0.41919191919191917,26080,0.04279310322195312,2.2819519061548332
social.scriptjunkie.us,infosec.exchange,97,232,0.41810344827586204,20335,0.03336647829825218,2.5281771335891077
masto.namwen.me,mastodonapp.uk,135,323,0.4179566563467492,26080,0.04279310322195312,2.2790007842685434
friendica.ambag.es,pawoo.net,189,454,0.41629955947136565,2241,0.0036771220981747297,4.729274688310727
social.main-angler.de,universeodon.com,168,404,0.4158415841584158,8816,0.014465644095273724,3.3585279151427727
ffxiv-mastodon.com,foresdon.jp,66,159,0.41509433962264153,120,1.9690078169610334e-4,7.653561142117508
mastodon.chantierlibre.org,mamot.fr,163,393,0.41475826972010177,16099,0.02641588070437973,2.7537304967885663
pouet.april.org,pouet.chapril.org,184,445,0.4134831460674157,438,7.186878531907771e-4,6.354944910159659
noagendasocial.com,noagendasocial.com,81,196,0.413265306122449,4792,0.007862904549064393,3.961933700739996
toot.works,mastodonapp.uk,144,350,0.4114285714285714,26080,0.04279310322195312,2.263258474145312
maki.chiba.tw,mastodonapp.uk,153,372,0.4112903225806452,26080,0.04279310322195312,2.2629223961720597
reseau.dupeuple.fr,amicale.net,155,377,0.41114058355437666,2578,0.004230085126771287,4.5767130910654625
masto.ezhevita.dev,mastodonapp.uk,150,366,0.4098360655737705,26080,0.04279310322195312,2.2593802897476603
social.aero,mastodonapp.uk,108,264,0.4090909090909091,26080,0.04279310322195312,2.257560453030674
biplus.date,wxw.moe,89,218,0.40825688073394495,3276,0.005375391340303621,4.33006520706345
foobar.social,foobar.social,167,410,0.4073170731707317,209,3.429355281207133e-4,7.079804745846951
mastodon.nickmiller.dev,mastodonapp.uk,146,359,0.40668523676880225,26080,0.04279310322195312,2.2516625622728283
artsio.com,mastodon.art,146,360,0.40555555555555556,18951,0.031095555949357118,2.5681929557847307
mastodon.uno,mastodon.uno,139,344,0.40406976744186046,1732,0.002841934615813758,4.957102531728273
bologna.one,mastodon.uno,133,330,0.403030303030303,1732,0.002841934615813758,4.9545267297322075
nemushee.net,mstdn.jp,99,246,0.4024390243902439,5508,0.009037745879851143,3.7961337994470417
social.hnws.me,9kb.me,35,87,0.40229885057471265,716,0.0011748413307867498,5.8360621209675445
autrechose.club,mamot.fr,142,353,0.40226628895184136,16099,0.02641588070437973,2.7231489085190295
rando.social,mastodon.com.tr,181,450,0.4022222222222222,1956,0.0032094827416464843,4.830894943000057
sysadmins.zone,mastodonapp.uk,147,366,0.4016393442622951,26080,0.04279310322195312,2.2391775824301408
culturaeinnovacion.social,mstdn.mx,106,264,0.4015151515151515,847,0.001389791350804996,5.666091641407056
masto.louzao.network,infosec.exchange,116,289,0.4013840830449827,20335,0.03336647829825218,2.4873670297459674
treecast.com,mastodonapp.uk,136,340,0.4,26080,0.04279310322195312,2.2350875971786155
flm9.me,mastodonapp.uk,158,396,0.398989898989899,26080,0.04279310322195312,2.232559150825257
masto.design,universeodon.com,148,372,0.3978494623655914,8816,0.014465644095273724,3.3142972331916325
ubuntu.social,mastodonapp.uk,144,362,0.39779005524861877,26080,0.04279310322195312,2.2295474168030003
social.cythin.aero,aspiechattr.me,172,433,0.3972286374133949,2700,0.004430267588162325,4.496052041911902
quixotic.info,mamot.fr,156,393,0.3969465648854962,16099,0.02641588070437973,2.709836303231341
bcom.moe,pokemon.men,138,348,0.39655172413793105,1171,0.0019214234613844751,5.3297401868783725
keenclocks.studio,fedibird.com,115,291,0.3951890034364261,6471,0.010617874652962373,3.6168252712278512
freeatlantis.com,freeatlantis.com,73,185,0.3945945945945946,634,0.0010402924632944126,5.9383570067262
mastodon.dragoncave.dev,mastodonapp.uk,140,355,0.39436619718309857,26080,0.04279310322195312,2.220902962186659
mastodon.huntsvillain.com,mastodonapp.uk,117,298,0.3926174496644295,26080,0.04279310322195312,2.2164587773451223
china.al,wxw.moe,40,102,0.39215686274509803,3276,0.005375391340303621,4.2898305409500646
toot.nx-pod.de,mastodonapp.uk,140,358,0.39106145251396646,26080,0.04279310322195312,2.2124877652613746
social.spainco.net,infosec.exchange,123,315,0.3904761904761905,20335,0.03336647829825218,2.459815243298819
masto.social,mastodonapp.uk,167,428,0.3901869158878505,26080,0.04279310322195312,2.210248945887729
exploit.social,universeodon.com,155,398,0.38944723618090454,8816,0.014465644095273724,3.292951925335473
mstdn.cuezakuisgodofthe.world,mstdn.jp,94,242,0.3884297520661157,5508,0.009037745879851143,3.760702541358132
mastodon.cabaal.net,mamot.fr,182,469,0.3880597014925373,16099,0.02641588070437973,2.6871938264815816
mstdn.husku.net,mastodontti.fi,147,379,0.38786279683377306,1151,0.0018886066644351245,5.324812318067787
pm.ernix.jp,fedibird.com,48,124,0.3870967741935484,6471,0.010617874652962373,3.5961358553389475
social.fifteen40.com,noagendasocial.com,117,304,0.3848684210526316,4792,0.007862904549064393,3.890745438689609
tusk.schoollibraries.net,fedibird.com,132,345,0.3826086956521739,6471,0.010617874652962373,3.5844739155911047
overheard.social,fedibird.com,99,260,0.38076923076923075,6471,0.010617874652962373,3.5796546291551556
bookwor.ms,mstdn.jp,103,271,0.3800738007380074,5508,0.009037745879851143,3.738955652594749
mastodon.namel.fr,mamot.fr,159,419,0.3794749403341289,16099,0.02641588070437973,2.6648231901491592
v2br.social,mastodon.art,111,293,0.378839590443686,18951,0.031095555949357118,2.5000479578218164
social.kd0ioe.com,mastodonapp.uk,140,370,0.3783783783783784,26080,0.04279310322195312,2.179517746023805
eegle.cloud,respublicae.eu,133,352,0.3778409090909091,4140,0.006793076968515565,4.018569230897657
eocene.epochal.quest,101010.pl,154,409,0.3765281173594132,2394,0.003928170594837262,4.562818905346268
mastodon.runninginthenight.com,merveilles.town,154,409,0.3765281173594132,3135,0.0051440329218107,4.293155338397166
toot.gru.social,mastodonapp.uk,105,280,0.375,26080,0.04279310322195312,2.1705490760410444
foule.net,infosec.exchange,121,323,0.37461300309597523,20335,0.03336647829825218,2.418341749126119
nancy.social,fedibird.com,86,230,0.3739130434782609,6471,0.010617874652962373,3.561484397366406
calamity.masto.host,botsin.space,82,220,0.37272727272727274,12782,0.02097321493032994,2.8776008357950245
socialize.cyou,mastodon.com.tr,163,438,0.3721461187214612,1956,0.0032094827416464843,4.753176784928914
dat-a.com,merveilles.town,133,358,0.3715083798882682,3135,0.0051440329218107,4.279734033847392
social.simonwgill.com,infosec.exchange,119,321,0.3707165109034268,20335,0.03336647829825218,2.4078858967335486
friendica.multisum.info,chaos.social,136,367,0.37057220708446864,19443,0.031902849154311144,2.4523529956790155
shadowverdon.info,botsin.space,106,287,0.3693379790940767,12782,0.02097321493032994,2.8684660132355786
thechairman.info,jorts.horse,35,95,0.3684210526315789,1566,0.0025695552011341487,4.965493638431484
toot.mattedwards.org,infosec.exchange,121,329,0.3677811550151976,20335,0.03336647829825218,2.399936321583404
bahn.social,bahn.social,150,409,0.36674816625916873,186,3.0519621162896016e-4,7.0914758094336126
tweep.club,mastodonapp.uk,118,322,0.36645962732919257,26080,0.04279310322195312,2.147511407974027
toot.krinetzki.de,squeet.me,96,262,0.366412213740458,7154,0.011738568268782694,3.4408791129811362
toot.revelin.fr,mamot.fr,114,312,0.36538461538461536,16099,0.02641588070437973,2.6269851684360783
mastodon.comwork.io,mastodonapp.uk,96,263,0.3650190114068441,26080,0.04279310322195312,2.1435724883428424
zulu6.com,zulu6.com,127,348,0.3649425287356322,129,2.1166834032331107e-4,7.452474547415805
mstdn.pedrocx486.club,universeodon.com,128,351,0.3646723646723647,8816,0.014465644095273724,3.2272228541544155
