instance,from,nb_toots
mastodon.arch-linux.cz,de,62
mastodon.arch-linux.cz,en,383
mastodon.arch-linux.cz,fr,6
mastodon.arch-linux.cz,nl,5
mastodon.arch-linux.cz,no,2
mastodon.arch-linux.cz,pl,2
mastodon.arch-linux.cz,ru,5
mastodon.arch-linux.cz,sk,1
mastodon.arch-linux.cz,tr,1
mastodon.arch-linux.cz,uk,4
mastodon.arch-linux.cz,zh,7
gruene.social,da,1
gruene.social,de,319
gruene.social,en,159
gruene.social,fi,2
gruene.social,fr,4
gruene.social,nl,1
gruene.social,no,1
gruene.social,pl,1
gruene.social,sv,2
gruene.social,zh,2
systerserver.town,ca,27
systerserver.town,da,2
systerserver.town,de,128
systerserver.town,en,239
systerserver.town,es,62
systerserver.town,eu,2
systerserver.town,fr,31
systerserver.town,gl,1
systerserver.town,id,1
systerserver.town,nl,4
systerserver.town,pl,1
systerserver.town,pt,1
systerserver.town,uk,1
kicou.info,en,500
wikis.world,cs,1
wikis.world,cy,1
wikis.world,de,49
wikis.world,en,401
wikis.world,es,2
wikis.world,fr,18
wikis.world,he,1
wikis.world,it,1
wikis.world,nl,2
wikis.world,no,11
wikis.world,ru,1
wikis.world,sv,2
wikis.world,zh,1
alphapi.me,de,160
alphapi.me,en,323
alphapi.me,es,4
alphapi.me,fr,5
alphapi.me,nl,1
alphapi.me,ru,1
alphapi.me,sv,3
indiepocalypse.social,ar,3
indiepocalypse.social,da,1
indiepocalypse.social,de,3
indiepocalypse.social,en,63
indiepocalypse.social,es,4
indiepocalypse.social,ja,238
indiepocalypse.social,ru,1
linuxrocks.online,en,500
pm.ernix.jp,en,69
pm.ernix.jp,fr,3
pm.ernix.jp,ja,412
pm.ernix.jp,xh,1
pm.ernix.jp,zh,3
ludosphere.fr,de,14
ludosphere.fr,en,199
ludosphere.fr,fr,255
ludosphere.fr,it,1
ludosphere.fr,ja,11
ludosphere.fr,nl,1
ludosphere.fr,no,2
ludosphere.fr,ru,1
ludosphere.fr,sv,3
mastodon.education,de,4
mastodon.education,en,115
mastodon.education,nl,279
bonn.social,ca,2
bonn.social,cs,1
bonn.social,de,331
bonn.social,en,129
bonn.social,es,12
bonn.social,fr,4
bonn.social,it,1
bonn.social,no,2
bonn.social,zh,3
bonn.social,zhCn,1
fenetre.dev,ar,6
fenetre.dev,cs,1
fenetre.dev,da,2
fenetre.dev,de,47
fenetre.dev,en,323
fenetre.dev,en-gb,1
fenetre.dev,en-us,1
fenetre.dev,es,15
fenetre.dev,fi,1
fenetre.dev,fr,39
fenetre.dev,gl,1
fenetre.dev,hi,1
fenetre.dev,hr,1
fenetre.dev,id,2
fenetre.dev,it,1
fenetre.dev,ja,5
fenetre.dev,ko,1
fenetre.dev,nl,8
fenetre.dev,pl,1
fenetre.dev,pt,25
fenetre.dev,pt-br,1
fenetre.dev,ru,2
fenetre.dev,so,1
fenetre.dev,sr,1
fenetre.dev,sv,3
fenetre.dev,tr,1
fenetre.dev,zh,3
bytetower.social,da,1
bytetower.social,de,38
bytetower.social,en,442
bytetower.social,en-us,1
bytetower.social,es,2
bytetower.social,fr,2
bytetower.social,nl,4
bytetower.social,pl,1
bytetower.social,pt,1
bytetower.social,sv,1
bytetower.social,uk,1
s.yelvington.com,en,497
s.yelvington.com,sv,1
lile.cl,es,500
social.zerotier.com,da,1
social.zerotier.com,de,24
social.zerotier.com,en,460
social.zerotier.com,fr,1
social.zerotier.com,nl,4
social.zerotier.com,sv,1
social.vasilis.nl,de,20
social.vasilis.nl,en,325
social.vasilis.nl,es,3
social.vasilis.nl,fr,12
social.vasilis.nl,lt,1
social.vasilis.nl,nl,55
social.vasilis.nl,pt,25
social.vasilis.nl,tr,50
blahaj.social,en,500
lgbt.io,de,65
lgbt.io,en,337
lgbt.io,es,4
lgbt.io,fr,14
lgbt.io,ga,1
lgbt.io,nl,2
lgbt.io,no,5
lgbt.io,pl,1
lgbt.io,pt,1
lgbt.io,ru,4
lgbt.io,sv,4
lgbt.io,zh,1
phpc.social,de,87
phpc.social,en,308
phpc.social,en-gb,1
phpc.social,en-us,1
phpc.social,es,8
phpc.social,fr,29
phpc.social,hi,1
phpc.social,id,1
phpc.social,it,1
phpc.social,ja,5
phpc.social,nl,17
phpc.social,no,1
phpc.social,pl,6
phpc.social,pt,16
phpc.social,pt-br,1
phpc.social,ru,1
phpc.social,so,1
phpc.social,sr,1
phpc.social,zh,2
toot.ahnlak.com,da,2
toot.ahnlak.com,de,12
toot.ahnlak.com,en,465
toot.ahnlak.com,it,1
toot.ahnlak.com,nl,3
toot.ahnlak.com,sv,1
bitcoinhackers.org,bg,1
bitcoinhackers.org,ca,4
bitcoinhackers.org,cs,3
bitcoinhackers.org,de,86
bitcoinhackers.org,en,261
bitcoinhackers.org,es,16
bitcoinhackers.org,fr,12
bitcoinhackers.org,it,7
bitcoinhackers.org,ja,11
bitcoinhackers.org,ko,2
bitcoinhackers.org,nl,32
bitcoinhackers.org,no,2
bitcoinhackers.org,pl,2
bitcoinhackers.org,pt,1
bitcoinhackers.org,ru,4
bitcoinhackers.org,tr,1
bitcoinhackers.org,zh,4
bitcoinhackers.org,zhCn,1
triangletoot.party,ca,1
triangletoot.party,de,26
triangletoot.party,en,454
triangletoot.party,fr,2
triangletoot.party,ga,3
triangletoot.party,no,3
triangletoot.party,pl,1
triangletoot.party,ru,1
triangletoot.party,sv,2
mastodon.hamster.science,ar,3
mastodon.hamster.science,da,1
mastodon.hamster.science,de,40
mastodon.hamster.science,en,349
mastodon.hamster.science,en-gb,1
mastodon.hamster.science,en-us,1
mastodon.hamster.science,es,8
mastodon.hamster.science,fi,5
mastodon.hamster.science,fr,27
mastodon.hamster.science,gd,3
mastodon.hamster.science,hi,1
mastodon.hamster.science,hr,1
mastodon.hamster.science,hu,2
mastodon.hamster.science,id,2
mastodon.hamster.science,it,1
mastodon.hamster.science,ja,6
mastodon.hamster.science,nl,8
mastodon.hamster.science,pl,6
mastodon.hamster.science,pt,20
mastodon.hamster.science,pt-br,1
mastodon.hamster.science,ru,1
mastodon.hamster.science,so,1
mastodon.hamster.science,sr,1
mastodon.hamster.science,sv,1
mastodon.hamster.science,zh,2
glauca.space,cy,1
glauca.space,de,48
glauca.space,en,375
glauca.space,es,1
glauca.space,fi,1
glauca.space,fr,12
glauca.space,nl,1
glauca.space,ru,1
glauca.space,sv,2
timetheft.social,de,12
timetheft.social,en,464
timetheft.social,enCy,1
timetheft.social,fi,1
timetheft.social,fr,5
timetheft.social,it,2
timetheft.social,nl,1
timetheft.social,sv,1
timetheft.social,uk,1
tilde.zone,en,500
social.bitwig.community,de,133
social.bitwig.community,en,301
social.bitwig.community,es,1
social.bitwig.community,fr,4
social.bitwig.community,it,1
social.bitwig.community,nl,1
social.bitwig.community,nn,2
social.bitwig.community,no,14
social.bitwig.community,ru,1
social.bitwig.community,sv,4
social.bitwig.community,uk,1
social.bitwig.community,zh,1
eattherich.club,ca,1
eattherich.club,da,3
eattherich.club,de,19
eattherich.club,en,360
eattherich.club,en-us,1
eattherich.club,es,2
eattherich.club,fi,1
eattherich.club,fr,1
eattherich.club,he,7
eattherich.club,it,3
eattherich.club,ja,12
eattherich.club,nl,3
eattherich.club,no,9
eattherich.club,pl,4
eattherich.club,ru,2
eattherich.club,sv,13
eattherich.club,uk,1
eattherich.club,zh,14
mastodon.grin.hu,ae,1
mastodon.grin.hu,de,9
mastodon.grin.hu,en,423
mastodon.grin.hu,es,5
mastodon.grin.hu,fr,33
mastodon.grin.hu,hu,15
mastodon.grin.hu,nl,2
mastodon.grin.hu,tl,1
mastodon.grin.hu,zh,1
tyrol.social,de,500
foo.sx,en,500
growers.social,en,500
pine.cab,de,20
pine.cab,el,8
pine.cab,en,406
pine.cab,en-us,1
pine.cab,es,29
pine.cab,fr,2
pine.cab,fy,1
pine.cab,no,1
pine.cab,pt,3
pine.cab,pt-br,2
pine.cab,sm,1
pine.cab,zh,1
unbound.social,da,2
unbound.social,de,20
unbound.social,en,384
unbound.social,fr,3
unbound.social,id,5
unbound.social,it,3
unbound.social,ja,19
unbound.social,no,3
unbound.social,sv,5
unbound.social,zhCn,1
social.home.ftt.gmbh,de,329
social.home.ftt.gmbh,en,112
social.home.ftt.gmbh,es,2
social.home.ftt.gmbh,fr,6
social.home.ftt.gmbh,nl,4
social.home.ftt.gmbh,sv,1
f-ckendehoelle.de,de,379
f-ckendehoelle.de,en,107
f-ckendehoelle.de,nl,1
f-ckendehoelle.de,sv,5
balkan.fedive.rs,ca,1
balkan.fedive.rs,cy,1
balkan.fedive.rs,da,1
balkan.fedive.rs,de,10
balkan.fedive.rs,en,466
balkan.fedive.rs,en-us,2
balkan.fedive.rs,es,1
balkan.fedive.rs,fi,2
balkan.fedive.rs,fr,5
balkan.fedive.rs,nl,1
balkan.fedive.rs,pl,3
balkan.fedive.rs,ru,2
balkan.fedive.rs,sl,2
balkan.fedive.rs,sv,2
tomitodon.huideyeren.info,de,1
tomitodon.huideyeren.info,en,11
tomitodon.huideyeren.info,ja,284
mastodon.beer,cy,1
mastodon.beer,de,84
mastodon.beer,en,388
mastodon.beer,es,1
mastodon.beer,fr,14
mastodon.beer,ja,1
mastodon.beer,nl,7
mastodon.beer,sv,2
aspiechattr.me,ca,2
aspiechattr.me,cs,1
aspiechattr.me,de,5
aspiechattr.me,en,426
aspiechattr.me,es,1
aspiechattr.me,fr,7
aspiechattr.me,gl,1
aspiechattr.me,hu,1
aspiechattr.me,it,2
aspiechattr.me,ja,10
aspiechattr.me,nl,1
aspiechattr.me,no,3
aspiechattr.me,pl,1
aspiechattr.me,uk,1
venera.social,ar,2
venera.social,bg,6
venera.social,ca,7
venera.social,cs,3
venera.social,de,110
venera.social,en,183
venera.social,eo,3
venera.social,es,55
venera.social,et,24
venera.social,fa,1
venera.social,fr,21
venera.social,hu,1
venera.social,is,1
venera.social,it,2
venera.social,ja,15
venera.social,nl,12
venera.social,pl,13
venera.social,ro,1
venera.social,ru,24
venera.social,sv,4
mastodon.garden,en,494
mastodon.garden,es,1
mastodon.garden,nl,1
mastodon.garden,sv,1
seocommunity.social,cs,1
seocommunity.social,de,10
seocommunity.social,en,447
seocommunity.social,es,6
seocommunity.social,he,5
seocommunity.social,id,1
seocommunity.social,it,6
seocommunity.social,ja,1
seocommunity.social,pt,12
seocommunity.social,ru,5
seocommunity.social,sv,3
halifaxsocial.ca,da,1
halifaxsocial.ca,de,20
halifaxsocial.ca,en,468
halifaxsocial.ca,es,1
halifaxsocial.ca,fr,1
halifaxsocial.ca,nl,1
halifaxsocial.ca,pl,3
halifaxsocial.ca,pt,2
halifaxsocial.ca,sv,1
halifaxsocial.ca,uk,1
embracing.space,ca,1
embracing.space,de,67
embracing.space,el,1
embracing.space,en,212
embracing.space,fi,1
embracing.space,fr,4
embracing.space,it,2
embracing.space,no,1
embracing.space,pl,1
embracing.space,ru,62
embracing.space,sv,2
academe.world,cy,1
academe.world,de,22
academe.world,en,419
academe.world,es,8
academe.world,fr,28
academe.world,it,5
academe.world,ja,4
academe.world,nl,3
academe.world,pl,2
academe.world,pt,5
academe.world,sv,1
makervine.net,da,2
makervine.net,de,9
makervine.net,el,1
makervine.net,en,471
makervine.net,fr,11
makervine.net,nl,3
makervine.net,sv,1
mindly.social,bn,1
mindly.social,de,38
mindly.social,en,341
mindly.social,es,31
mindly.social,fi,2
mindly.social,fr,17
mindly.social,ga,1
mindly.social,ja,4
mindly.social,nl,4
mindly.social,no,1
mindly.social,pl,11
mindly.social,pt,31
mindly.social,ru,1
mindly.social,so,1
mindly.social,zh,3
sciencemastodon.com,de,42
sciencemastodon.com,en,382
sciencemastodon.com,es,4
sciencemastodon.com,fi,3
sciencemastodon.com,fr,24
sciencemastodon.com,hu,1
sciencemastodon.com,id,1
sciencemastodon.com,it,4
sciencemastodon.com,nl,21
sciencemastodon.com,pl,3
sciencemastodon.com,pt,7
sciencemastodon.com,sl,4
sciencemastodon.com,sv,1
sciencemastodon.com,zh,1
rando.social,de,28
rando.social,en,250
rando.social,es,5
rando.social,fi,2
rando.social,fr,11
rando.social,lt,1
rando.social,nl,1
rando.social,pt,24
rando.social,tr,165
rando.social,zh,1
awscommunity.social,bn,1
awscommunity.social,cs,1
awscommunity.social,de,44
awscommunity.social,el,2
awscommunity.social,en,338
awscommunity.social,es,22
awscommunity.social,fi,5
awscommunity.social,fr,15
awscommunity.social,it,3
awscommunity.social,ja,2
awscommunity.social,nl,20
awscommunity.social,pl,1
awscommunity.social,pt,32
awscommunity.social,ru,6
awscommunity.social,sv,1
awscommunity.social,uk,2
awscommunity.social,zh,1
sua.anarkis.net,de,2
sua.anarkis.net,en,485
sua.anarkis.net,en-us,1
sua.anarkis.net,es,1
sua.anarkis.net,fr,3
sua.anarkis.net,id,2
sua.anarkis.net,nl,1
sua.anarkis.net,pl,1
sua.anarkis.net,ru,1
sua.anarkis.net,zh,1
mastodon.the-orbit.net,de,3
mastodon.the-orbit.net,en,487
mastodon.the-orbit.net,fr,2
mastodon.the-orbit.net,id,1
mastodon.the-orbit.net,pt,5
social.servus.at,ca,1
social.servus.at,de,314
social.servus.at,en,166
social.servus.at,es,1
social.servus.at,fr,7
social.servus.at,it,1
social.servus.at,ru,1
social.servus.at,sl,6
social.servus.at,sv,1
social.servus.at,zhCn,1
mastodon.dias.ie,cy,1
mastodon.dias.ie,de,1
mastodon.dias.ie,en,462
mastodon.dias.ie,fr,1
mastodon.dias.ie,ga,29
mastodon.dias.ie,nl,1
mastodon.dias.ie,pl,2
mastodon.dias.ie,sv,1
sociale.network,ar,4
sociale.network,bg,1
sociale.network,ca,8
sociale.network,de,28
sociale.network,en,133
sociale.network,es,79
sociale.network,eu,2
sociale.network,fa,1
sociale.network,fr,15
sociale.network,gl,8
sociale.network,it,198
sociale.network,ja,4
sociale.network,pl,1
sociale.network,pt,4
sociale.network,ru,4
sociale.network,uk,1
sociale.network,zh,3
sociale.network,zhCn,1
mastodon.linuxbox.ninja,cs,2
mastodon.linuxbox.ninja,en,94
mastodon.linuxbox.ninja,fr,2
mastodon.linuxbox.ninja,hi,1
mastodon.linuxbox.ninja,ja,311
mastodon.linuxbox.ninja,ru,3
mastodon.linuxbox.ninja,zh,36
mastodon.linuxbox.ninja,zhCn,2
floss.social,ca,5
floss.social,cs,2
floss.social,da,1
floss.social,de,118
floss.social,el,1
floss.social,en,224
floss.social,es,32
floss.social,fi,1
floss.social,fr,25
floss.social,it,21
floss.social,ja,12
floss.social,nl,1
floss.social,no,2
floss.social,pl,7
floss.social,ru,6
floss.social,sv,3
floss.social,th,3
floss.social,tr,2
floss.social,zh,12
floss.social,zhCn,1
deepspace.social,de,4
deepspace.social,en,482
deepspace.social,es,5
deepspace.social,fr,2
deepspace.social,it,1
deepspace.social,nl,1
deepspace.social,sv,3
snapp.social,de,40
snapp.social,en,416
snapp.social,fi,27
snapp.social,fr,4
snapp.social,it,3
snapp.social,nl,3
snapp.social,sv,2
archaeo.social,da,1
archaeo.social,de,14
archaeo.social,en,441
archaeo.social,eo,1
archaeo.social,fi,2
archaeo.social,fr,32
archaeo.social,it,1
archaeo.social,nl,1
archaeo.social,pt,2
archaeo.social,sv,4
xn--baw-joa.social,de,344
xn--baw-joa.social,en,148
xn--baw-joa.social,fr,2
xn--baw-joa.social,it,1
eupolicy.social,bn,1
eupolicy.social,de,105
eupolicy.social,en,281
eupolicy.social,es,13
eupolicy.social,fi,3
eupolicy.social,fr,31
eupolicy.social,ga,1
eupolicy.social,it,21
eupolicy.social,nl,21
eupolicy.social,no,4
eupolicy.social,pl,2
eupolicy.social,pt,13
eupolicy.social,ru,1
eupolicy.social,sv,2
eupolicy.social,zh,1
uwu.social,de,37
uwu.social,el,1
uwu.social,en,194
uwu.social,es,2
uwu.social,fr,12
uwu.social,it,1
uwu.social,ja,54
uwu.social,ko,1
uwu.social,no,2
uwu.social,pl,2
uwu.social,ru,3
uwu.social,zh,6
mastodon.lt,cy,1
mastodon.lt,de,7
mastodon.lt,en,427
mastodon.lt,es,1
mastodon.lt,fr,49
mastodon.lt,it,4
mastodon.lt,lt,1
mastodon.lt,pl,1
mastodon.lt,pt,1
mastodon.lt,ru,1
toot.icu,de,17
toot.icu,en,473
toot.icu,es,3
toot.icu,fr,1
toot.icu,pt,1
toot.icu,sv,1
socialnotwork.net,en,500
f.reun.de,ca,16
f.reun.de,de,237
f.reun.de,en,142
f.reun.de,es,89
f.reun.de,fr,2
f.reun.de,gl,2
f.reun.de,ja,1
f.reun.de,nl,1
f.reun.de,pt,2
f.reun.de,ru,1
f.reun.de,sv,2
focal.social,ar,1
focal.social,cs,1
focal.social,da,1
focal.social,de,61
focal.social,en,315
focal.social,es,8
focal.social,fi,6
focal.social,fr,32
focal.social,gl,1
focal.social,hi,1
focal.social,hr,1
focal.social,hu,3
focal.social,it,2
focal.social,ja,8
focal.social,ko,2
focal.social,nl,12
focal.social,no,1
focal.social,pl,5
focal.social,pt,18
focal.social,pt-br,3
focal.social,ru,4
focal.social,sk,2
focal.social,so,1
focal.social,sr,1
focal.social,sv,1
focal.social,zh,3
frankly.social,da,2
frankly.social,de,15
frankly.social,en,445
frankly.social,es,5
frankly.social,fr,4
frankly.social,nl,2
frankly.social,pt,8
frankly.social,pt-br,1
frankly.social,sv,5
frankly.social,uk,1
social.network.europa.eu,ca,2
social.network.europa.eu,cs,2
social.network.europa.eu,de,32
social.network.europa.eu,en,388
social.network.europa.eu,es,1
social.network.europa.eu,fr,17
social.network.europa.eu,it,31
social.network.europa.eu,nl,6
social.network.europa.eu,pl,8
social.network.europa.eu,pt,3
social.network.europa.eu,ru,1
social.network.europa.eu,sl,1
social.network.europa.eu,sv,4
social.geekwisdom.org,ar,1
social.geekwisdom.org,ca,5
social.geekwisdom.org,cs,2
social.geekwisdom.org,de,4
social.geekwisdom.org,en,430
social.geekwisdom.org,eo,1
social.geekwisdom.org,es,6
social.geekwisdom.org,et,1
social.geekwisdom.org,fr,3
social.geekwisdom.org,gd,10
social.geekwisdom.org,it,7
social.geekwisdom.org,nl,12
social.geekwisdom.org,pl,3
social.geekwisdom.org,ro,2
social.geekwisdom.org,sv,4
cute.is,de,8
cute.is,en,405
cute.is,es,3
cute.is,fr,7
cute.is,lt,1
cute.is,pt,19
cute.is,tr,42
anicelittle.network,de,6
anicelittle.network,el,1
anicelittle.network,en,472
anicelittle.network,fr,4
anicelittle.network,nl,1
anicelittle.network,no,1
anicelittle.network,pt,6
anicelittle.network,sv,1
front-end.social,cs,1
front-end.social,de,53
front-end.social,en,397
front-end.social,en-us,1
front-end.social,es,10
front-end.social,fi,6
front-end.social,fr,14
front-end.social,ja,2
front-end.social,nl,13
social.bigger6.com,cy,1
social.bigger6.com,de,16
social.bigger6.com,en,467
social.bigger6.com,fi,1
social.bigger6.com,fr,1
social.bigger6.com,nl,8
social.bigger6.com,sl,1
social.bigger6.com,sv,1
mograph.social,ca,2
mograph.social,da,1
mograph.social,de,47
mograph.social,en,330
mograph.social,es,34
mograph.social,eu,2
mograph.social,fi,1
mograph.social,fr,28
mograph.social,he,1
mograph.social,it,15
mograph.social,ja,5
mograph.social,nl,3
mograph.social,no,4
mograph.social,pl,3
mograph.social,pt,1
mograph.social,ru,2
mograph.social,sl,1
mograph.social,sv,3
mograph.social,vi,1
mograph.social,zh,7
drosophila.social,en,500
mastodonsweden.se,de,12
mastodonsweden.se,en,261
mastodonsweden.se,fi,2
mastodonsweden.se,fr,1
mastodonsweden.se,id,1
mastodonsweden.se,nl,2
mastodonsweden.se,no,7
mastodonsweden.se,sv,208
autonomous.zone,ca,1
autonomous.zone,de,69
autonomous.zone,en,352
autonomous.zone,es,9
autonomous.zone,fi,1
autonomous.zone,hu,1
autonomous.zone,it,1
autonomous.zone,ja,5
autonomous.zone,nl,11
autonomous.zone,pl,4
autonomous.zone,ru,1
autonomous.zone,sv,1
autonomous.zone,uk,1
koyu.space,en,500
thesnakepostoffice.online,de,9
thesnakepostoffice.online,en,458
thesnakepostoffice.online,es,1
thesnakepostoffice.online,fi,1
thesnakepostoffice.online,id,1
thesnakepostoffice.online,pt,1
thesnakepostoffice.online,ru,1
thesnakepostoffice.online,sv,3
thesnakepostoffice.online,uk,1
mastadon.littlebonsai.co.uk,ar,1
mastadon.littlebonsai.co.uk,cs,1
mastadon.littlebonsai.co.uk,da,2
mastadon.littlebonsai.co.uk,de,60
mastadon.littlebonsai.co.uk,en,315
mastadon.littlebonsai.co.uk,es,13
mastadon.littlebonsai.co.uk,fi,5
mastadon.littlebonsai.co.uk,fr,39
mastadon.littlebonsai.co.uk,gl,1
mastadon.littlebonsai.co.uk,hi,1
mastadon.littlebonsai.co.uk,hr,1
mastadon.littlebonsai.co.uk,hu,1
mastadon.littlebonsai.co.uk,ig,1
mastadon.littlebonsai.co.uk,ja,12
mastadon.littlebonsai.co.uk,ko,1
mastadon.littlebonsai.co.uk,la,1
mastadon.littlebonsai.co.uk,mg,1
mastadon.littlebonsai.co.uk,nl,8
mastadon.littlebonsai.co.uk,no,1
mastadon.littlebonsai.co.uk,pl,3
mastadon.littlebonsai.co.uk,pt,18
mastadon.littlebonsai.co.uk,pt-br,2
mastadon.littlebonsai.co.uk,ru,3
mastadon.littlebonsai.co.uk,sk,1
mastadon.littlebonsai.co.uk,so,1
mastadon.littlebonsai.co.uk,sr,1
mastadon.littlebonsai.co.uk,sv,1
mastadon.littlebonsai.co.uk,zh,3
masto.plus,ar,1
masto.plus,bg,1
masto.plus,da,1
masto.plus,de,79
masto.plus,en,296
masto.plus,en-gb,1
masto.plus,es,11
masto.plus,fr,42
masto.plus,gl,1
masto.plus,hi,1
masto.plus,hr,1
masto.plus,hu,1
masto.plus,ig,1
masto.plus,it,1
masto.plus,ja,9
masto.plus,ko,1
masto.plus,nl,5
masto.plus,no,1
masto.plus,pl,7
masto.plus,pt,20
masto.plus,pt-br,1
masto.plus,ru,3
masto.plus,sk,1
masto.plus,sr,1
masto.plus,sv,1
masto.plus,zh,2
toot.conrad.cafe,ar,1
toot.conrad.cafe,cs,1
toot.conrad.cafe,da,1
toot.conrad.cafe,de,65
toot.conrad.cafe,en,303
toot.conrad.cafe,en-gb,1
toot.conrad.cafe,es,12
toot.conrad.cafe,fi,6
toot.conrad.cafe,fr,34
toot.conrad.cafe,gl,1
toot.conrad.cafe,hi,1
toot.conrad.cafe,hr,1
toot.conrad.cafe,hu,2
toot.conrad.cafe,it,2
toot.conrad.cafe,ja,10
toot.conrad.cafe,ko,2
toot.conrad.cafe,nl,8
toot.conrad.cafe,pl,4
toot.conrad.cafe,pt,20
toot.conrad.cafe,pt-br,3
toot.conrad.cafe,ru,4
toot.conrad.cafe,sk,2
toot.conrad.cafe,so,1
toot.conrad.cafe,sr,2
toot.conrad.cafe,sv,1
toot.conrad.cafe,zh,2
mastodon.underworld.fr,de,3
mastodon.underworld.fr,en,155
mastodon.underworld.fr,fi,1
mastodon.underworld.fr,fr,318
mastodon.underworld.fr,it,2
mastodon.underworld.fr,ja,9
mastodon.underworld.fr,nl,1
mastodon.underworld.fr,sv,1
tardis.world,ar,3
tardis.world,de,10
tardis.world,en,376
tardis.world,es,12
tardis.world,fr,19
tardis.world,nl,10
tardis.world,pt,2
tardis.world,ru,17
hostsharing.coop,ca,1
hostsharing.coop,de,337
hostsharing.coop,en,131
hostsharing.coop,en-us,1
hostsharing.coop,es,19
hostsharing.coop,fr,6
hostsharing.coop,pt,1
merveilles.town,ca,2
merveilles.town,cs,1
merveilles.town,de,47
merveilles.town,el,1
merveilles.town,en,341
merveilles.town,es,7
merveilles.town,eu,2
merveilles.town,fi,1
merveilles.town,fr,31
merveilles.town,is,3
merveilles.town,it,12
merveilles.town,nl,7
merveilles.town,pl,3
merveilles.town,ru,3
merveilles.town,sv,4
merveilles.town,zh,1
merveilles.town,zhCn,1
piipitin.fi,da,3
piipitin.fi,de,13
piipitin.fi,en,325
piipitin.fi,es,1
piipitin.fi,fi,92
piipitin.fi,fr,3
piipitin.fi,nl,6
piipitin.fi,ru,1
piipitin.fi,sv,2
glammr.us,cs,1
glammr.us,da,1
glammr.us,de,28
glammr.us,en,345
glammr.us,fi,2
glammr.us,fr,97
glammr.us,nl,6
glammr.us,ru,1
glammr.us,sv,2
social.telemetrydeck.com,cy,1
social.telemetrydeck.com,de,167
social.telemetrydeck.com,en,296
social.telemetrydeck.com,fi,1
social.telemetrydeck.com,fr,6
social.telemetrydeck.com,ja,6
social.telemetrydeck.com,nl,4
social.telemetrydeck.com,no,1
social.telemetrydeck.com,pl,1
social.telemetrydeck.com,sv,2
things.uk,cy,1
things.uk,da,1
things.uk,de,7
things.uk,el,1
things.uk,en,485
things.uk,fr,1
things.uk,nl,2
d-64.social,de,398
d-64.social,en,94
d-64.social,fr,5
d-64.social,nl,1
d-64.social,zhCn,1
mastodon.nz,de,44
mastodon.nz,el,2
mastodon.nz,en,378
mastodon.nz,es,4
mastodon.nz,fa,1
mastodon.nz,fr,10
mastodon.nz,it,3
mastodon.nz,ja,2
mastodon.nz,nl,36
mastodon.nz,pl,4
mastodon.nz,pt,1
mastodon.nz,sv,1
mastodon.nz,uk,3
mastodon.nz,zh,4
wandzeitung.xyz,de,352
wandzeitung.xyz,en,134
wandzeitung.xyz,fr,4
wandzeitung.xyz,no,2
amicale.net,fr,500
mastodon-belgium.be,de,35
mastodon-belgium.be,el,1
mastodon-belgium.be,en,222
mastodon-belgium.be,es,2
mastodon-belgium.be,fr,16
mastodon-belgium.be,it,1
mastodon-belgium.be,nl,220
mastodon-belgium.be,uk,2
toot.si,ca,3
toot.si,cs,2
toot.si,de,79
toot.si,en,323
toot.si,es,5
toot.si,fr,33
toot.si,it,8
toot.si,ja,2
toot.si,nl,4
toot.si,no,10
toot.si,pl,1
toot.si,ru,2
toot.si,sl,7
laserdisc.party,de,32
laserdisc.party,en,410
laserdisc.party,es,1
laserdisc.party,eu,1
laserdisc.party,fi,2
laserdisc.party,fr,8
laserdisc.party,ga,1
laserdisc.party,lb,1
